review_id,service_id,review_text,claim_type
399,1,"The X-ray Imaging was done with precision, and I felt at ease.",Claim
400,7,The Flu Shot was exactly what I needed to feel better.,Rebuttal
401,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Claim
402,1,The X-ray Imaging was thorough and informative. Great service.,Rebuttal
403,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Rebuttal
404,4,"The staff didn’t explain the Vaccination procedure well, which left me confused.",Evidence
405,7,I felt very comfortable during the Flu Shot. The procedure was seamless.,Rebuttal
406,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Rebuttal
407,5,My Physical Therapy experience was frustrating. I had to wait for a long time.,Counterclaim
408,10,The Chiropractic Adjustment was thorough and informative. Great service.,Evidence
409,9,I don’t think the Mental Health Counseling was necessary. It didn’t help at all.,Counterclaim
410,8,"I was not satisfied with the Dental Cleaning results, it didn’t work for me.",Claim
411,6,"The MRI Scan was painful, and I wouldn't recommend it to anyone.",Evidence
412,10,The Chiropractic Adjustment was conducted efficiently and professionally.,Evidence
413,7,The Flu Shot didn't meet my expectations at all.,Rebuttal
414,5,I appreciated the clarity of the process during the Physical Therapy.,Rebuttal
415,7,I appreciated the clarity of the process during the Flu Shot.,Counterclaim
416,7,I felt well-cared for during my Flu Shot procedure.,Counterclaim
417,2,The staff made the General Checkup process easy and stress-free.,Rebuttal
418,4,The staff made the Vaccination process easy and stress-free.,Rebuttal
419,5,The Physical Therapy didn't meet my expectations at all.,Evidence
420,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Counterclaim
421,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Rebuttal
422,3,The Blood Test was thorough and informative. Great service.,Rebuttal
423,5,"The Physical Therapy was done with precision, and I felt at ease.",Evidence
424,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Rebuttal
425,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Claim
426,3,I appreciated the clarity of the process during the Blood Test.,Evidence
427,2,The General Checkup was quick and painless. Highly recommend it.,Evidence
428,4,I appreciated the clarity of the process during the Vaccination.,Counterclaim
429,10,I had a great experience with the Chiropractic Adjustment. The staff was very helpful.,Counterclaim
430,7,The staff made the Flu Shot process easy and stress-free.,Evidence
431,3,The Blood Test was conducted efficiently and professionally.,Evidence
432,4,I felt very comfortable during the Vaccination. The procedure was seamless.,Rebuttal
433,7,"The Flu Shot was painful, and I wouldn't recommend it to anyone.",Rebuttal
434,3,The Blood Test was thorough and informative. Great service.,Evidence
435,5,I don’t think the Physical Therapy was necessary. It didn’t help at all.,Evidence
436,10,I felt rushed through the Chiropractic Adjustment. It wasn’t personalized at all.,Evidence
437,5,The Physical Therapy was exactly what I needed to feel better.,Claim
438,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Rebuttal
439,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Claim
440,4,"I was not satisfied with the Vaccination results, it didn’t work for me.",Counterclaim
441,2,I had an awful experience with the General Checkup. The staff was rude.,Counterclaim
442,10,The Chiropractic Adjustment didn't meet my expectations at all.,Claim
443,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Counterclaim
444,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Claim
445,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Claim
446,3,I appreciated the clarity of the process during the Blood Test.,Rebuttal
447,7,I don’t think the Flu Shot was necessary. It didn’t help at all.,Rebuttal
448,2,"The General Checkup was painful, and I wouldn't recommend it to anyone.",Claim
449,2,"I was not satisfied with the General Checkup results, it didn’t work for me.",Evidence
450,5,I appreciated the clarity of the process during the Physical Therapy.,Rebuttal
451,6,I don’t think the MRI Scan was necessary. It didn’t help at all.,Claim
452,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Claim
453,4,I appreciated the clarity of the process during the Vaccination.,Counterclaim
454,1,"The X-ray Imaging took way too long, and I felt uncomfortable throughout.",Rebuttal
455,8,The Dental Cleaning was thorough and informative. Great service.,Claim
456,6,"The staff didn’t explain the MRI Scan procedure well, which left me confused.",Rebuttal
457,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Evidence
458,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Claim
459,4,I appreciated the clarity of the process during the Vaccination.,Counterclaim
460,10,I felt well-cared for during my Chiropractic Adjustment procedure.,Counterclaim
461,6,I don’t think the MRI Scan was necessary. It didn’t help at all.,Evidence
462,6,I had a great experience with the MRI Scan. The staff was very helpful.,Evidence
463,9,I had a great experience with the Mental Health Counseling. The staff was very helpful.,Counterclaim
464,2,The General Checkup was quick and painless. Highly recommend it.,Rebuttal
465,8,Everything about the Dental Cleaning went smoothly and as expected.,Evidence
466,3,The Blood Test was quick and painless. Highly recommend it.,Evidence
467,3,My Blood Test experience was frustrating. I had to wait for a long time.,Counterclaim
468,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Evidence
469,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
470,10,The staff made the Chiropractic Adjustment process easy and stress-free.,Evidence
471,5,I felt very comfortable during the Physical Therapy. The procedure was seamless.,Evidence
472,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Counterclaim
473,4,My Vaccination experience was frustrating. I had to wait for a long time.,Counterclaim
474,8,"The Dental Cleaning was done with precision, and I felt at ease.",Claim
475,10,"The Chiropractic Adjustment was painful, and I wouldn't recommend it to anyone.",Claim
476,2,"I was not satisfied with the General Checkup results, it didn’t work for me.",Rebuttal
477,7,Everything about the Flu Shot went smoothly and as expected.,Claim
478,9,I felt well-cared for during my Mental Health Counseling procedure.,Rebuttal
479,5,The Physical Therapy didn't meet my expectations at all.,Counterclaim
480,7,I appreciated the clarity of the process during the Flu Shot.,Claim
481,10,I felt rushed through the Chiropractic Adjustment. It wasn’t personalized at all.,Evidence
482,9,The Mental Health Counseling didn't meet my expectations at all.,Claim
483,10,The Chiropractic Adjustment was exactly what I needed to feel better.,Counterclaim
484,1,The X-ray Imaging was exactly what I needed to feel better.,Claim
485,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Claim
486,6,"The MRI Scan was painful, and I wouldn't recommend it to anyone.",Claim
487,4,"The Vaccination was done with precision, and I felt at ease.",Evidence
488,3,I had an awful experience with the Blood Test. The staff was rude.,Claim
489,4,The Vaccination was thorough and informative. Great service.,Evidence
490,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Claim
491,7,I had an awful experience with the Flu Shot. The staff was rude.,Evidence
492,3,I had a great experience with the Blood Test. The staff was very helpful.,Claim
493,9,"I was not satisfied with the Mental Health Counseling results, it didn’t work for me.",Evidence
494,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Claim
495,2,"The General Checkup took way too long, and I felt uncomfortable throughout.",Rebuttal
496,8,"The Dental Cleaning was painful, and I wouldn't recommend it to anyone.",Rebuttal
497,9,I felt well-cared for during my Mental Health Counseling procedure.,Claim
498,10,The Chiropractic Adjustment was exactly what I needed to feel better.,Evidence
499,6,"The staff didn’t explain the MRI Scan procedure well, which left me confused.",Rebuttal
500,3,"The staff didn’t explain the Blood Test procedure well, which left me confused.",Evidence
501,7,I appreciated the clarity of the process during the Flu Shot.,Evidence
502,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Counterclaim
503,4,My Vaccination experience was frustrating. I had to wait for a long time.,Claim
504,9,The Mental Health Counseling was exactly what I needed to feel better.,Evidence
505,1,"The X-ray Imaging was done with precision, and I felt at ease.",Evidence
506,4,My Vaccination experience was frustrating. I had to wait for a long time.,Evidence
507,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Rebuttal
508,10,I felt rushed through the Chiropractic Adjustment. It wasn’t personalized at all.,Rebuttal
509,5,I felt very comfortable during the Physical Therapy. The procedure was seamless.,Evidence
510,10,I don’t think the Chiropractic Adjustment was necessary. It didn’t help at all.,Counterclaim
511,4,The Vaccination was exactly what I needed to feel better.,Rebuttal
512,8,I felt very comfortable during the Dental Cleaning. The procedure was seamless.,Rebuttal
513,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Evidence
514,2,The General Checkup was quick and painless. Highly recommend it.,Counterclaim
515,1,"The X-ray Imaging was done with precision, and I felt at ease.",Claim
516,6,I had a great experience with the MRI Scan. The staff was very helpful.,Evidence
517,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Evidence
518,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Claim
519,7,The staff made the Flu Shot process easy and stress-free.,Claim
520,5,My Physical Therapy experience was frustrating. I had to wait for a long time.,Rebuttal
